folio,pin,site_address,site_address_normalized,site_city,site_zip,parcel_type,land_use_code,year_built,remodel_year,building_area_sqft,parcel_area_acres,market_value_usd,building_value_usd,sale_date,sale_amount_usd,vacant_or_improved,stories,source_object_id,source_url,snapshot_date,observed_at_utc,geometry_geojson
139086.0000,A-20-30-18-42J-000190-00003.0,7405 S Obrien St,7405 S OBRIEN ST,Tampa,33616,,0100,2004,2014,1264,0.11,284788,181824,,0,,1,448681,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.53272414799578,27.859299766540733],[-82.53303362996525,27.85930063852515],[-82.53303418582621,27.859163111443184],[-82.53272470425179,27.859162240356977],[-82.53272414799578,27.859299766540733]]]}"
139107.0050,A-20-30-18-42J-000191-00010.0,7416 S Morton St,7416 S MORTON ST,Tampa,33616,,0100,2005,2015,2208,0.11,433533,333533,2025-02-14,640000,I,2,448703,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.53414182143949,27.85860334820509],[-82.5338323414899,27.85860247958174],[-82.53383178662239,27.85874000576159],[-82.53414126696701,27.858740875283136],[-82.53414182143949,27.85860334820509]]]}"
139111.0000,A-20-30-18-42J-000191-00015.0,7404 S Morton St,7404 S MORTON ST,Tampa,33616,,0100,1999,2017,1200,0.11,308110,208110,2024-02-07,394000,I,1,448708,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.5341384976623,27.859428507913588],[-82.53413905111555,27.85929098175546],[-82.53382956920834,27.859290112250783],[-82.53382901536887,27.859427639315523],[-82.5341384976623,27.859428507913588]]]}"
139116.0000,A-20-30-18-42J-000192-00005.0,7411 S Morton St,7411 S MORTON ST,Tampa,33616,,0100,2023,2024,2481,0.11,522300,422300,2023-03-15,695000,I,2,448714,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.53433472947738,27.859031051276972],[-82.53464421062836,27.859031918756163],[-82.53464476446545,27.858894392593125],[-82.53433528370068,27.858893524207303],[-82.53433472947738,27.859031051276972]]]}"
139140.0000,A-20-30-18-42J-000193-00016.0,7502 S Germer St,7502 S GERMER ST,Tampa,33616,,0100,1967,2008,1295,0.11,336678,236678,2019-07-15,267000,I,1,448741,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.53496911232678,27.85831678596432],[-82.5349696657661,27.85817925979154],[-82.53466018704279,27.858178392106236],[-82.53465963321726,27.858315919185667],[-82.53496911232678,27.85831678596432]]]}"
139147.0000,A-20-30-18-42J-000195-00004.0,7507 S Obrien St,7507 S OBRIEN ST,Tampa,33616,,0000,,,0,0.11,100000,0,2023-05-08,325000,I,,448748,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.53273512268807,27.85789878821871],[-82.53304460067801,27.85789966023398],[-82.53304515553374,27.85776213312839],[-82.53273567793882,27.857761262011316],[-82.53273512268807,27.85789878821871]]]}"
139153.0000,A-20-30-18-42J-000195-00011.0,7514 S Elliott St,7514 S ELLIOTT ST,Tampa,33616,,0100,1986,2006,1088,0.11,238821,137221,2015-11-24,112000,I,1,448755,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.53304626626995,27.857487079807527],[-82.53304571141089,27.857624606918556],[-82.53335518860793,27.857625477345476],[-82.53335574308076,27.857487951141064],[-82.53304626626995,27.857487079807527]]]}"
139198.0100,A-20-30-18-42J-000206-00019.0,4708 W Richardson Ave,4708 W RICHARDSON AVE,Tampa,33616,,0100,2001,2013,2212,0.46,606911,294531,1998-10-01,14000,V,2,448877,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52449997165137,27.858273797630297],[-82.5245009797522,27.857833710161277],[-82.5241141302055,27.857834088454304],[-82.52411312054227,27.858274175941812],[-82.52449997165137,27.858273797630297]]]}"
139316.1424,A-17-30-18-918-000000-00002.0,6810 S Kissimmee St,6810 S KISSIMMEE ST,Tampa,33616,,0106,2007,2016,1936,0.06,382433,344190,2009-08-24,189000,I,2,449418,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52818456045281,27.868037625630482],[-82.52847333488683,27.868039145493814],[-82.52847382457358,27.867967194772202],[-82.52818503813202,27.86796567224668],[-82.52818456045281,27.868037625630482]]]}"
139316.1436,A-17-30-18-918-000000-00008.0,6820 S Kissimmee St,6820 S KISSIMMEE ST,Tampa,33616,,0106,2015,2020,2512,0.05,451562,406406,2015-03-09,342600,I,3,449424,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.5284755152624,27.867719163349037],[-82.52822548625475,27.86771785155514],[-82.52822501729862,27.867788457598532],[-82.52832335829571,27.867788972525933],[-82.52832330387778,27.867797223538005],[-82.52840687982086,27.867797661404904],[-82.52840693524787,27.867789410389005],[-82.52842860353118,27.86778952319819],[-82.52842869725781,27.867775770898245],[-82.52847512798641,27.86777601352821],[-82.5284755152624,27.867719163349037]]]}"
139316.1458,A-17-30-18-918-000000-00019.0,4857 W Prescott St,4857 W PRESCOTT ST,Tampa,33616,,0106,2008,2016,1936,0.06,385442,346898,2023-04-10,482000,I,2,449435,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52802494674363,27.867294097826626],[-82.52802317782829,27.86755909411751],[-82.52805992285961,27.867559288238063],[-82.52810928112342,27.86755954775875],[-82.5281110490632,27.867294602910395],[-82.52802494674363,27.867294097826626]]]}"
139316.1462,A-17-30-18-918-000000-00021.0,4853 W Prescott St,4853 W PRESCOTT ST,Tampa,33616,,0106,2007,2016,1936,0.06,385393,346854,2022-01-31,417000,I,2,449437,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.52785128095292,27.867558187293238],[-82.52793721669781,27.867558640780747],[-82.52793899878235,27.867293594805492],[-82.52785305081653,27.867293090828365],[-82.52785128095292,27.867558187293238]]]}"
141080.0000,A-17-28-19-439-000005-00008.0,2223 E 113th Ave,2223 E 113TH AVE,Tampa,33612,,0100,1968,1996,1161,0.14,178364,125682,2010-12-03,44000,I,1,451341,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.43236381408023,28.05076624166208],[-82.43236649882772,28.050491458457973],[-82.43218239790818,28.05049099295251],[-82.43218033349713,28.050765858127914],[-82.43236381408023,28.05076624166208]]]}"
141380.0000,A-18-28-19-43E-000009-00015.0,1904 Brust Ave,1904 BRUST AVE,Tampa,33612,,0100,1959,1992,937,0.17,149441,88796,,0,,1,451623,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.43676651662457,28.044378095265643],[-82.43679084555647,28.044683627860454],[-82.43695650512709,28.044672208068302],[-82.43698281694714,28.04467019773432],[-82.43698694738445,28.04435712260741],[-82.43687631584896,28.044364169447814],[-82.43676651662457,28.044378095265643]]]}"
141395.0000,A-18-28-19-43E-000010-00014.0,1818 Marvy Ave,1818 MARVY AVE,Tampa,33612,,0100,1960,1992,1005,0.17,156487,98247,2021-12-29,165000,I,1,451638,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.43760502642844,28.04509920274889],[-82.4376054216656,28.045388334454625],[-82.43770639176832,28.045387379237894],[-82.43782776026089,28.04537863076162],[-82.43782556218981,28.045095802665926],[-82.43760502642844,28.04509920274889]]]}"
141814.0000,A-21-28-19-43J-000015-00012.0,9511 N Hyaleah Rd,9511 N HYALEAH RD,Tampa,33617,,0100,1985,2005,1944,0.24,317168,221886,2025-08-11,420000,I,1,452068,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.40479639068698,28.035631671084225],[-82.40515497241516,28.03562698098066],[-82.40515294026403,28.03537960628308],[-82.40479505840612,28.035383030946686],[-82.40479639068698,28.035631671084225]]]}"
142222.0000,A-21-28-19-43M-000113-00033.0,4112 E Richmere St,4112 E RICHMERE ST,Tampa,33617,,0100,1978,2002,1356,0.14,209647,155107,1991-07-01,57400,I,1,452595,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.41326490484096,28.035501137265758],[-82.41326595373334,28.035776184169837],[-82.41345194702595,28.035775623646973],[-82.41345089765717,28.035500575846953],[-82.41326490484096,28.035501137265758]]]}"
142481.0000,A-21-28-19-43Q-000002-00003.0,8515 N Temple Ave,8515 N TEMPLE AVE,Tampa,33617,,0100,1960,1992,728,0.16,121819,71064,1998-04-01,50000,I,1,452912,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.40686699524291,28.02852744551474],[-82.40719711679598,28.02852652806885],[-82.407196455294,28.02835049690235],[-82.40686844355751,28.028351438777108],[-82.40686699524291,28.02852744551474]]]}"
142702.0000,A-21-28-19-43U-000000-00058.D,8509 N 47th St,8509 N 47TH ST,Tampa,33617,,0100,1930,1978,802,0.18,121231,59455,2021-12-15,132000,I,1,453166,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.40840915475069,28.027912184743],[-82.40840977566616,28.028077213894136],[-82.40881273472814,28.02807601379965],[-82.40881211217769,28.027910983757437],[-82.40840915475069,28.027912184743]]]}"
142853.0000,A-22-28-19-440-000000-00020.4,9232 N 52nd St,9232 N 52ND ST,Tampa,33617,,0100,1966,1996,1732,0.25,252080,157788,1984-09-01,43000,I,1,453480,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.39818083654716,28.035186474259728],[-82.39859573359826,28.035187660707262],[-82.39859546788914,28.034963770264927],[-82.39818065725983,28.03496040966578],[-82.39818083654716,28.035186474259728]]]}"
143199.0000,A-17-28-19-44D-000006-00015.0,10208 N 28th St,10208 N 28TH ST,Tampa,33612,,0100,1961,1993,1016,0.14,170118,105112,2006-04-13,128000,I,1,453998,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.42818627744494,28.042469243858033],[-82.4285036421951,28.042470756550713],[-82.42850287679254,28.042308670354778],[-82.42818612321332,28.042304956597082],[-82.42818627744494,28.042469243858033]]]}"
143844.0050,A-18-28-19-452-000009-00010.0,1013 Chilkoot Ave,1013 CHILKOOT AVE,Tampa,33612,,0100,1961,1993,1892,0.16,296693,241573,,0,,3,455158,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.44865665533659,28.045002700492816],[-82.44866002580355,28.044718072356947],[-82.448566093804,28.04471654366802],[-82.44845577673377,28.044713707592678],[-82.44845696323604,28.044999757471338],[-82.44865665533659,28.045002700492816]]]}"
143953.0000,A-18-28-19-452-000028-00012.0,1413 E Seneca Ave,1413 E SENECA AVE,Tampa,33612,,0800,1979,2002,1408,0.12,186051,123443,1991-10-01,27500,I,1,455321,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.44415173448203,28.045678369301786],[-82.44430877375326,28.045681850002655],[-82.44430228955316,28.04539400153251],[-82.44414976768718,28.04539570584612],[-82.44415173448203,28.045678369301786]]]}"
143957.0000,A-18-28-19-452-000028-00025.0,1410 E Chilkoot Ave,1410 E CHILKOOT AVE,Tampa,33612,,0800,1971,1998,3032,0.24,309658,188233,1973-01-01,105000,,2,455325,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.44430228955316,28.04539400153251],[-82.444615987995,28.045398513629696],[-82.44461469464858,28.045106770749804],[-82.44430478736973,28.04510337618475],[-82.44430228955316,28.04539400153251]]]}"
144236.0000,A-18-28-19-453-X00000-00039.0,10119 N 10th St,10119 N 10TH ST,Tampa,33612,,0100,1971,1998,1136,0.12,147037,102973,2000-09-28,52700,I,1,455641,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.44868469037132,28.04325031385164],[-82.44868383179893,28.04310321901783],[-82.44836557013866,28.043102883900296],[-82.44836223657131,28.043245754749726],[-82.44846341824574,28.043246554242195],[-82.44868469037132,28.04325031385164]]]}"
144278.0000,A-19-28-19-454-000004-00005.0,9408 N 17th St,9408 N 17TH ST,Tampa,33612,,0100,1959,1975,1050,0.40,223272,97272,,0,,1,455687,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.4408756247091,28.035856569415493],[-82.44103061867523,28.03585607103037],[-82.44118561263743,28.035855572470382],[-82.44118499658607,28.03570429573931],[-82.44118449171918,28.035580524771024],[-82.44118393177266,28.03544300046438],[-82.44118365129606,28.03537423921404],[-82.44087366474714,28.035375236139128],[-82.4408756247091,28.035856569415493]]]}"
144447.0000,A-19-28-19-454-000026-00012.1,1906 E 97th Ave,1906 E 97TH AVE,Tampa,33612,,0100,1960,2006,1152,0.18,194040,126666,1988-05-01,39100,I,1,455896,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.43680989080111,28.037394418259176],[-82.43681133394875,28.03775197974902],[-82.4369973300694,28.037751387312078],[-82.43699588630324,28.037393824928664],[-82.43680989080111,28.037394418259176]]]}"
144499.0000,A-19-28-19-454-000033-00005.0,1308 E 98th Ave,1308 E 98TH AVE,Tampa,33612,,0800,1981,2003,2860,0.29,359449,259774,1979-09-01,7600,V,2,455956,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.4453315152973,28.038643536930667],[-82.44564151760068,28.038644125264675],[-82.44563773483775,28.03829751787344],[-82.44532776403913,28.03829692942053],[-82.4453315152973,28.038643536930667]]]}"
144650.0000,A-18-28-19-454-000057-00001.0,1701 E Annona Ave,1701 E ANNONA AVE,Tampa,33612,,0100,1969,1997,3724,0.26,405752,308250,2014-11-06,20000,I,2,456129,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.43961467281261,28.040691337785383],[-82.43979132057785,28.040982765157114],[-82.43987573298863,28.04094442615935],[-82.43995726955552,28.040901466098],[-82.44003561058197,28.040854054751385],[-82.44004256535075,28.040845548994557],[-82.44004783316603,28.040836138118227],[-82.4400512696414,28.040826081574423],[-82.44005277726015,28.04081565942016],[-82.44005231549082,28.040805158749066],[-82.4400498967115,28.0407948718996],[-82.44004558819259,28.040785083815084],[-82.44003951003664,28.040776065733496],[-82.43983206699784,28.040573439758482],[-82.43978163041099,28.04060828505042],[-82.43972838273245,28.040639665076135],[-82.4396726242973,28.040667402000352],[-82.43961467281261,28.040691337785383]]]}"
144754.0500,A-18-28-19-454-000066-00009.0,1716 E Annona Ave,1716 E ANNONA AVE,Tampa,33612,,0100,1953,1989,1152,0.16,152817,101169,2014-12-08,52500,I,1,456231,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.43905389373121,28.04156356991393],[-82.43904984235829,28.041237096657674],[-82.43890860299597,28.041237136524593],[-82.43889950950837,28.041241211948993],[-82.43889122227797,28.0412464687477],[-82.43888393405388,28.041252784480847],[-82.43887781612413,28.04126001150983],[-82.438873009177,28.041267980636196],[-82.43886962739099,28.04127650650292],[-82.43886774929231,28.041285390330888],[-82.43886741777305,28.04129442443072],[-82.43886620746373,28.041569589510086],[-82.43905389373121,28.04156356991393]]]}"
144773.0500,A-18-28-19-454-000068-00008.0,1514 E Annona Ave,1514 E ANNONA AVE,Tampa,33612,,0100,2001,2018,1200,0.17,268021,207797,2011-07-15,65000,I,1,456257,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.44168476949368,28.040845966318464],[-82.44168463369104,28.04125320792071],[-82.44183730293447,28.041250901308132],[-82.44183900745362,28.040840656886672],[-82.44168476949368,28.040845966318464]]]}"
144912.0012,A-18-28-19-A1W-000000-00001.0,1501 E Fowler Ave,1501 E FOWLER AVE,Tampa,33612,,1211,1975,2005,3872,0.91,1635949,926379,,0,,2,456412,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.44278091369748,28.053685865036528],[-82.44217599370253,28.053684301128886],[-82.4421746093344,28.05424545386799],[-82.44273305373856,28.054246893273096],[-82.44277967823156,28.054186510472874],[-82.44278091369748,28.053685865036528]]]}"
144936.0000,A-19-28-19-455-000001-00016.0,9401 N Margaret St,9401 N MARGARET ST,Tampa,33612,,0100,1994,2010,1580,0.17,259366,187035,1994-08-01,75200,I,1,456447,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.4347351598301,28.035023593662157],[-82.43473598793882,28.035229878505426],[-82.43504597432616,28.03522889543353],[-82.43504514460562,28.035022609699574],[-82.4347351598301,28.035023593662157]]]}"
145573.0000,A-19-28-19-45A-000010-00008.0,8710 N 15th St,8710 N 15TH ST,Tampa,33604,,0100,2006,2016,1200,0.12,236235,189435,2007-03-08,154900,I,1,457199,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.44298086171472,28.029754263385357],[-82.44330224351056,28.029754242080596],[-82.44330213742657,28.02961443404723],[-82.44298110573197,28.029616901536258],[-82.44298086171472,28.029754263385357]]]}"
145707.0000,A-19-28-19-45B-000000-00353.0,1706 E Waters Ave A,1706 E WATERS AVE A,Tampa,33604,,0800,1972,1998,1344,0.13,145372,84450,,0,,1,457363,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.43987476750237,28.0253987603281],[-82.43987534414042,28.025700958124794],[-82.44003652107098,28.02570027694938],[-82.4400359482401,28.025398875967223],[-82.43987476750237,28.0253987603281]]]}"
145708.0000,A-19-28-19-45B-000000-00355.0,1708 E Waters Ave,1708 E WATERS AVE,Tampa,33604,,0800,1972,1998,1540,0.13,167251,104205,2005-08-01,125000,I,1,457364,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.43987534414042,28.025700958124794],[-82.43987476750237,28.0253987603281],[-82.43971048707566,28.025398628248816],[-82.43971106671657,28.02570167790938],[-82.43987534414042,28.025700958124794]]]}"
145731.0000,A-19-28-19-45B-000000-00433.0,8415 N 18th St,8415 N 18TH ST,Tampa,33604,,0100,1955,1990,956,0.12,116988,75487,2005-06-03,115000,I,1,457398,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.43883141181165,28.026392281205894],[-82.43858998364183,28.026393218046422],[-82.43871271631463,28.026571440807025],[-82.4388392787556,28.026747542302186],[-82.43883141181165,28.026392281205894]]]}"
146233.0000,A-19-28-19-45M-000005-00011.0,8612 N 12th St,8612 N 12TH ST,Tampa,33604,,0100,1975,2010,944,0.12,164898,119448,2022-01-18,176000,I,1,457909,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.44738352113639,28.02870310286521],[-82.44770075211454,28.028704460074024],[-82.44770064629832,28.02856657689386],[-82.44738384540854,28.028563870993754],[-82.44738352113639,28.02870310286521]]]}"
146417.0000,A-30-28-19-45M-000023-00001.0,8319 N 11th St,8319 N 11TH ST,Tampa,33604,,0100,1948,1986,768,0.23,155521,54321,2005-07-29,91000,I,1,458086,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.44800682300543,28.025117310573226],[-82.4480081177488,28.024842261987715],[-82.44769816288836,28.02484086634795],[-82.44769771001184,28.024937133489836],[-82.44769686735702,28.025115914939708],[-82.44800682300543,28.025117310573226]]]}"
146619.0000,A-30-28-19-45M-000038-00008.0,8203 N Brooks St,8203 N BROOKS ST,Tampa,33604,,0100,2003,2014,1200,0.11,197007,142007,2016-06-14,69900,I,1,458321,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.4449130110841,28.022773658345482],[-82.44460306073815,28.022772669863013],[-82.44460306746699,28.022910195260188],[-82.4449130192275,28.02291118463723],[-82.4449130110841,28.022773658345482]]]}"
